training_loss,validation_loss
0.06499440968036652,0.534430613884559
0.12019612640142441,0.5251526000735524
0.08308956772089005,0.5856383131755577
0.1146087571978569,0.5833156826076927
0.10748932510614395,0.5561758954446394
0.07842294126749039,0.4874161115059486
0.07532934099435806,0.5203858823566646
0.1217963695526123,0.5334368957268013
0.043963052332401276,0.46581046004871746
0.09741707146167755,0.5154616092587565
0.0686623677611351,0.49892452391949327
0.080054372549057,0.5071154823015024
0.08716725558042526,0.49869529329813445
0.08915945887565613,0.4930306810599107
0.10239948332309723,0.5567549607910953
0.09133841842412949,0.5934439317865686
0.09975939244031906,0.561806096807941
0.07115473598241806,0.5491331760044936
0.048147618770599365,0.5019228677828234
0.10177022218704224,0.5354941788610521
0.053147267550230026,0.5755051466134878
0.06344244629144669,0.555459147298729
0.05370728299021721,0.5993916467650906
0.05344676971435547,0.611915015912318
0.09431709349155426,0.5175201555529794
0.06936436146497726,0.5488394312151186
0.11945333331823349,0.5368111687047141
0.07310605049133301,0.5070300786704808
0.11810602247714996,0.5180464020142188
0.11425351351499557,0.5703193270243131
0.07651069015264511,0.5286100064660166
0.04374414309859276,0.5318165172587385
0.03332574665546417,0.49578814650629904
0.04853315278887749,0.5138953521356477
0.10324442386627197,0.48429250160416404
0.07405133545398712,0.5274494565450228
0.11008097231388092,0.5957471449951549
0.07584525644779205,0.5292787054082849
0.08273646980524063,0.5329290330410004
0.03590215742588043,0.5984792306527986
0.07577457278966904,0.5612700804249271
0.09408920258283615,0.49014839431741736
0.07873386144638062,0.5238136901305273
0.053199876099824905,0.5572533551808242
0.10954347997903824,0.48384333737603913
0.08403127640485764,0.49189914026103176
0.053509294986724854,0.502421212720347
0.06238676235079765,0.4539087362341828
0.07604974508285522,0.48764024167270453
0.058470506221055984,0.5322408161975525
0.1013801097869873,0.5381852637280474
0.05874469876289368,0.4868674546807677
0.11637216806411743,0.4929494599064628
0.06442055851221085,0.46604410436127214
0.12786033749580383,0.4788169287718259
0.10387172549962997,0.47146754114182443
0.04572173207998276,0.5248932255493416
0.05481119826436043,0.5126775542458335
0.054518140852451324,0.4755955898499751
0.04825134947896004,0.45032882133683005
0.06058986857533455,0.5029435491823888
0.07519257068634033,0.4632809774561243
0.08785806596279144,0.4306583168742421
0.042369794100522995,0.44627663296657605
0.015455416403710842,0.5331278368011936
0.0716695562005043,0.4852212998238239
0.056053806096315384,0.46373000249757873
0.101711206138134,0.42649104044987607
0.09119735658168793,0.5007808008691766
0.07151301950216293,0.5847049971203228
0.09459104388952255,0.49133658474618264
0.058090608566999435,0.49875637070163265
0.05535415560007095,0.46545815566083887
0.09940358251333237,0.4332182446678916
0.0498863123357296,0.4062723091670445
0.05317014455795288,0.4189362588164571
0.07873620092868805,0.44844541936130317
0.04776044562458992,0.4411551464389969
0.04173221066594124,0.4431953168177343
0.054569121450185776,0.4554967035304059
0.11495935916900635,0.43724306369875815
0.06613387167453766,0.3988059890139234
0.08277153223752975,0.4208504983357021
0.05659317597746849,0.48199601062051545
0.06410520523786545,0.49524749242342436
0.053462445735931396,0.4342789643413418
0.04482952877879143,0.42837915479481875
0.06286314129829407,0.4546610562355964
0.09546501934528351,0.41061558991998104
0.05149806663393974,0.45096871158578894
0.046794332563877106,0.4912508473946498
0.025616711005568504,0.43702850204247695
0.0584312379360199,0.43171580938192516
0.11183283478021622,0.43672755655351575
0.06506006419658661,0.44811110509620916
0.0645955428481102,0.420319466145484
0.09319458156824112,0.43355299483288773
0.10666928440332413,0.472758446093444
0.05366901308298111,0.48747468158438967
0.07642527669668198,0.42223454471472854
0.05609111860394478,0.4423488696197887
0.10532114654779434,0.4832736951309246
0.03771468624472618,0.492006072303751
0.05372588708996773,0.4762414765881968
0.03622225299477577,0.4846155420764462
0.0696331188082695,0.46234288615184826
0.05149272829294205,0.4650564141325898
0.12937995791435242,0.456602101797586
0.07121580094099045,0.5002888689984332
0.040988739579916,0.4624333987524221
0.0732017531991005,0.4718439333386474
0.06460952013731003,0.49498005587976057
0.03724482282996178,0.44032276429972805
0.06886408478021622,0.40658377553080466
0.0627332255244255,0.4346877251352583
0.09395161271095276,0.4495565865066025
0.0334041565656662,0.43548168880598886
0.0842481330037117,0.40052018683035295
0.03948699310421944,0.46526531957008027
0.07647613435983658,0.4120815779481615
0.06003157049417496,0.39627038351782073
0.06021607667207718,0.4020183718466497
0.06027425453066826,0.46215617132710884
0.07296275347471237,0.42686539593633716
0.0244157537817955,0.39154639348878967
0.06134491041302681,0.45482714785324346
0.04692830145359039,0.43910409624759966
0.044452402740716934,0.3948063300206111
0.03178204223513603,0.399594410107686
0.09144800156354904,0.3958629052062611
0.042977627366781235,0.40038311579725244
0.05759785696864128,0.446568006342584
0.08865465223789215,0.42998353531072425
0.07901058346033096,0.37035554778444896
0.060811009258031845,0.37282995404777947
0.07266050577163696,0.3523079065176157
0.03576255589723587,0.3690920436120295
0.06551551818847656,0.3930783035990956
0.03511012718081474,0.39744554509173385
0.03215808793902397,0.3829032166318579
0.057031918317079544,0.42933364327137286
0.04680318385362625,0.37957776084051026
0.06712918728590012,0.39522744960837314
0.030286265537142754,0.4058292187177218
0.07547693699598312,0.3998595079877874
0.045596539974212646,0.3847409814268678
0.05651194974780083,0.3710358237827217
0.06187337636947632,0.493030363714302
0.04426983743906021,0.4794090881452456
0.09227247536182404,0.35770888053453886
0.055799033492803574,0.3599072154406663
0.06698079407215118,0.4128960813139821
0.015313941054046154,0.4072042887027447
0.07624378055334091,0.4381302647538238
0.06263881176710129,0.48646859251535857
0.03448513150215149,0.4242150266091902
0.08583643287420273,0.41116834472823927
0.03378164395689964,0.41144179413606835
0.04524393379688263,0.3929666606607018
0.09416165947914124,0.4205656431533478
0.0125957652926445,0.4599258709739853
0.0792430192232132,0.4577201280620072
0.08935090154409409,0.3937614429128039
0.042252130806446075,0.3716329357453755
0.06271465867757797,0.4055731755036574
0.06919657438993454,0.4198502426619058
0.07626315206289291,0.4503298811205141
0.07704849541187286,0.3973224326804444
0.02526775561273098,0.3977937482215546
0.029154259711503983,0.4365233837903201
0.07080908119678497,0.3878538267953055
0.026296919211745262,0.36906993520128856
0.05707308277487755,0.4414709419994564
0.06855824589729309,0.5015361174777314
0.09404146671295166,0.43601578048297335
0.03695860505104065,0.39355967955274895
0.020750021561980247,0.3949871967127035
0.06343930214643478,0.3758982878464919
0.06901364773511887,0.397154043336491
0.039502546191215515,0.4737629304220388
0.0730721578001976,0.4252735176584223
0.038476474583148956,0.3749575369305663
0.03481447696685791,0.40642396499822425
0.05088396742939949,0.4324752947131356
0.042287953197956085,0.42904509161854837
0.04156696796417236,0.4175543657370976
0.03491866961121559,0.39560931495257784
0.014637506566941738,0.3554868293660028
0.04602251946926117,0.36465183227926823
0.03945783153176308,0.39277647812287886
0.07527816295623779,0.42659982318406575
0.06667200475931168,0.42570584029941766
0.0334237702190876,0.4069710462302952
0.03650272637605667,0.39526653600918066
0.09893669188022614,0.4091838260928353
0.038012146949768066,0.4324981812592391
0.020461415871977806,0.444689813551012
0.05067073926329613,0.3680175426569614
0.038258668035268784,0.34536465265593685
0.029941732063889503,0.3936638511144198
0.03802263364195824,0.4338202430651738
0.05223904922604561,0.41366087997352685
0.04492075368762016,0.3914393622141618
0.04113742336630821,0.3749087384113899
0.067776620388031,0.39939239834036144
0.05864868313074112,0.4258286782673427
0.020896214991807938,0.4165634552201072
0.02944694459438324,0.40048909187316895
0.041389256715774536,0.3617155745134249
0.057217787951231,0.3848288907454564
0.031777720898389816,0.4016089391904873
0.06741306185722351,0.4242990344435304
0.05417025089263916,0.3981590880142463
0.02029038593173027,0.3764456222345541
0.06987284123897552,0.4407991802954412
0.0819740816950798,0.41688596383555904
0.04635992273688316,0.3748943627208144
0.06739526987075806,0.36248328250188094
0.058637410402297974,0.3772794083579556
0.021600542590022087,0.38459123490930913
0.05191626772284508,0.39018768039378493
0.04939848929643631,0.3912696908790987
0.06076834350824356,0.3481906893161627
0.06968598067760468,0.34328073459667163
0.047901153564453125,0.4358152694754548
0.0347762294113636,0.47761919373994344
0.06105091795325279,0.4260460367569557
0.059497930109500885,0.3940381656636249
0.043476324528455734,0.3921869315288879
0.06178189441561699,0.4008054176529685
0.07596956938505173,0.3880959831096314
0.08354324847459793,0.3845820276291816
0.08293524384498596,0.3722391079415332
0.04904545843601227,0.3559781293292622
0.027761179953813553,0.3579079279532799
0.027591673657298088,0.40109703894499893
0.02009420655667782,0.44295112248305435
0.07112251222133636,0.43119298953276414
0.023446479812264442,0.37164865597918795
0.061607908457517624,0.33760865867792905
0.03584424406290054,0.3808113136789301
0.04073718935251236,0.38495642732787916
0.09134675562381744,0.41460124345926136
0.06016700342297554,0.4409017644740723
0.02339688502252102,0.4246452637426146
0.044542890042066574,0.37362521903200463
0.04300222545862198,0.34007092606235334
0.06455864012241364,0.3505697360078057
0.03526223823428154,0.39324063783163554
0.027995187789201736,0.38679102325177456
0.037858135998249054,0.3731274005475935
0.045712269842624664,0.3597494730582604
0.05033427104353905,0.38039605630623113
0.03438931331038475,0.35316520110591426
0.03825072571635246,0.3551173062769921
0.03555316850543022,0.35559212424597897
0.07553379237651825,0.43767749280719964
0.03598124533891678,0.5309417568720304
0.07347650825977325,0.48765184787603527
0.0426596999168396,0.42012280749750663
0.01926521398127079,0.39434587071230126
0.037613656371831894,0.4077849021324745
0.024368230253458023,0.4209982012654399
0.059589650481939316,0.3930497277568985
0.023184964433312416,0.3651849709369324
0.07174812257289886,0.3715426460072234
0.016714928671717644,0.4575238024795448
0.06875386834144592,0.44530552396407497
0.020976511761546135,0.411541841514818
0.024635279551148415,0.41208576402821384
0.033034566789865494,0.421991928920641
0.01885778084397316,0.3690679404106769
0.03335075452923775,0.3389283238531469
0.05192495509982109,0.3593547501406827
0.04256690293550491,0.3781213627739267
0.04014110192656517,0.4431715774667132
0.02392699383199215,0.42602472416647186
0.024910947307944298,0.37603403807996394
0.04941777139902115,0.36486451360550554
0.01508243102580309,0.3637383735769398
0.009986513294279575,0.3716490517605792
0.007452716585248709,0.39325062521211396
0.07860492169857025,0.3696484903057853
0.022633276879787445,0.3773456001347238
0.052040256559848785,0.4932696848780244
0.07558014243841171,0.4828734234139159
0.029135016724467278,0.42040165374567223
0.0704159066081047,0.3923039238204013
0.07014459371566772,0.35618555316558254
0.07313257455825806,0.35193390391030155
0.015323941595852375,0.3970010814430949
0.054427992552518845,0.48219627436700757
0.043874215334653854,0.49654182365962435
0.03209928795695305,0.3753911011166625
0.030816977843642235,0.33937497666248906
0.009024353697896004,0.3590463119876254
0.027039319276809692,0.3981132238775819
0.04293464496731758,0.45090018196420356
0.04170594736933708,0.4725847709309924
0.039865534752607346,0.4258252850600651
0.01625847816467285,0.388574548802533
0.030661141499876976,0.34266810790523067
0.047495316714048386,0.3433728683125842
0.052941687405109406,0.3594839140609071
0.05517525225877762,0.377933885369982
0.03160509839653969,0.3764878812727037
0.0426449328660965,0.3723974244280176
0.044508691877126694,0.38544053920022736
0.012749512679874897,0.3429965124680446
0.06678833812475204,0.3598196473750439
0.0429757721722126,0.36169200578888694
0.03755253180861473,0.34707360149739863
0.0051241591572761536,0.3507152469931068
0.023582948371767998,0.37972565699409655
0.016330420970916748,0.3902095546434214
0.04825017601251602,0.37480877569088566
0.01696396805346012,0.36158735771755596
0.02524036169052124,0.3955941982976683
0.04638664424419403,0.40421468510732544
0.0433991476893425,0.40176175387351065
0.04566378518939018,0.40648078787457814
0.04972308129072189,0.3410600877397663
0.024293968454003334,0.34637863786665946
0.025176500901579857,0.3531071131046002
0.05242724344134331,0.3297118639552986
0.04844120889902115,0.35244353868804135
0.07546974718570709,0.4390161936427211
0.02778247371315956,0.4228918238000555
0.02688993327319622,0.38988861670860875
0.05891990289092064,0.34194270431340396
0.021192535758018494,0.31883428876216596
0.04078233242034912,0.3245410367355242
0.06209760531783104,0.32686283725958604
0.014388066716492176,0.3528082767030695
0.023050040006637573,0.3836071912076447
0.048427850008010864,0.34881852583570794
0.0402010902762413,0.33441725291393615
0.05765698105096817,0.35164391912601806
0.03202854096889496,0.37016396601121504
0.012526473961770535,0.3341023707455331
0.01816287636756897,0.33408805564209654
0.03821750357747078,0.3405984396135414
0.02681119553744793,0.3947583178242484
0.045273493975400925,0.36958153267483135
0.0426141619682312,0.37115388797534693
0.03724159672856331,0.4022045538320646
0.015021570026874542,0.40295261210137673
0.045898064970970154,0.3237368200833981
0.02388242445886135,0.31280777169452917
0.008829514496028423,0.3549264417244838
0.03334464505314827,0.34028276326237145
0.0056687756441533566,0.3175262695812917
0.03834230825304985,0.3631280616417036
0.005735001992434263,0.41048614598892547
0.015548980794847012,0.41831761336588597
0.010015416890382767,0.38038992226778806
0.03863535448908806,0.3322265603385129
0.03820499777793884,0.3238860851788259
0.04644818603992462,0.34746942529966546
0.009958975948393345,0.31307595788122533
0.023338669911026955,0.34533372947147917
0.0502750463783741,0.3940575571505578
0.05437546968460083,0.35543611629323646
0.0026585031300783157,0.33639748803861846
0.024976380169391632,0.38351606733196386
0.029475191608071327,0.4048339288968306
0.02525922656059265,0.3526833748424446
0.018099594861268997,0.3358758173801087
0.029362589120864868,0.3386884606801547
0.038060951977968216,0.3289520887883155
0.042965758591890335,0.35014741057223014
0.02908131293952465,0.38960216087954386
0.022921744734048843,0.336782422039535
0.02381187491118908,0.3245518405686368
0.04867773875594139,0.3246638291812205
0.062166471034288406,0.35319194459653164
0.0430268719792366,0.3119704410597518
0.010145247913897038,0.29843208030029966
0.0491497665643692,0.32175341166637755
0.030216796323657036,0.33493072662379714
0.046072352677583694,0.38723231311682815
0.033997006714344025,0.46797818338478003
0.03085518255829811,0.4645005585728111
0.03469369560480118,0.3940771981910035
0.03388660028576851,0.3842659199630821
0.025510532781481743,0.37246968015864657
0.01682445965707302,0.3419706839454043
0.03000601939857006,0.3177271583578089
0.02843840792775154,0.3523406381462956
0.024604639038443565,0.4617088201281789
0.033747583627700806,0.44912389805028724
0.03704604506492615,0.4471732849603171
0.0658421665430069,0.4420251987137637
0.018628472462296486,0.4278848072984716
0.020394233986735344,0.3832219583647592
0.013551346026360989,0.35636777062337477
0.023510446771979332,0.33924977514115007
0.00906909815967083,0.3482802421837063
0.021747130900621414,0.3399465518010842
0.02829900197684765,0.3864318438611188
0.024489672854542732,0.3831410666743478
0.040408410131931305,0.33481801374927983
0.040494561195373535,0.32594886815154944
0.05624537542462349,0.36053773023924984
0.05042027309536934,0.43262516797243894
0.024326739832758904,0.398243431534086
0.049947649240493774,0.35726851568772244
0.014229357242584229,0.33034040656063585
0.02091594599187374,0.34482012345240665
0.00811863038688898,0.39224991235104234
0.01111410278826952,0.38680507226304695
0.0033025280572474003,0.3478019003357206
0.047303710132837296,0.32029413079822455
0.07219026982784271,0.308942389357221
0.02576380968093872,0.3271041340552844
0.04292066767811775,0.3972571688693958
0.029592502862215042,0.3995194815017365
0.041275348514318466,0.40511719702364324
0.02206413820385933,0.39192351911749157
0.04878385365009308,0.37377250456548
0.019360486418008804,0.3683999906201939
0.04525936022400856,0.4151736109793841
0.012357652187347412,0.3737981990798489
0.023754894733428955,0.3452793043720853
0.03466855734586716,0.33529637131717177
0.014170325361192226,0.36212007324774187
0.03461449220776558,0.40285346648850284
0.041193198412656784,0.4166405246807979
0.028410067781805992,0.41012110913192834
0.0030641392804682255,0.38151930223454483
0.00771342171356082,0.3572547389910771
0.02757793664932251,0.3718153292333687
0.04177436605095863,0.36942286298170196
0.042174339294433594,0.3682098103748573
0.035897042602300644,0.33706509935986867
0.029850447550415993,0.32512091689712397
0.04124472290277481,0.3660525910474442
0.01570715568959713,0.371343242598104
0.007600524928420782,0.36232037400151346
0.020854225382208824,0.3743864784201423
0.04282654449343681,0.38837836044175283
0.007283374201506376,0.3827508868096949
0.023570135235786438,0.34091249665061196
0.022127240896224976,0.32784201958022274
0.003705729963257909,0.3314051349739452
0.013156778179109097,0.3836767005396413
0.025769192725419998,0.41135632107546044
0.019701674580574036,0.3356783591456466
0.03828869387507439,0.31880277002250756
0.024183375760912895,0.31875964278703206
0.05722406134009361,0.3104817950791055
0.015252332203090191,0.3385968593123195
0.05167495086789131,0.3381956625770737
0.03580491617321968,0.38538072331921086
0.0314604714512825,0.3929997829945533
0.05871457979083061,0.34477736121350594
0.05257024988532066,0.33208615373779127
0.04122954234480858,0.3597993497010116
0.03030535578727722,0.3459622113259284
0.04904782399535179,0.33675160905817053
0.01968097686767578,0.3603528243499798
0.05304044112563133,0.3901383514915194
0.028677893802523613,0.3495361598638388
0.03542831167578697,0.3185570290782949
0.008839942514896393,0.327811395237734
0.017029577866196632,0.3811698840869652
0.014570720493793488,0.3419254517162239
0.015539512038230896,0.34678394683114777
0.01131365168839693,0.3442305768584157
0.048389095813035965,0.38115725543472795
0.004088186658918858,0.3866612924324287
0.007533584721386433,0.3552728391938157
0.02219165861606598,0.3464567373087118
0.024418046697974205,0.3368708533900125
0.022290583699941635,0.3137461045286158
0.028253698721528053,0.3612207013827104
0.019279003143310547,0.40828293037938546
0.02027852274477482,0.3640212025288697
0.004266155883669853,0.3455648178255165
0.03309675678610802,0.36564350570296195
0.006673226598650217,0.35566438750906304
0.03592878580093384,0.3486753197816702
0.053906798362731934,0.36549660776342663
0.023927023634314537,0.39899050894674365
0.0858038067817688,0.40649164803735505
0.010768203996121883,0.359453049662349
0.010969794355332851,0.31126836990262124
0.02864241600036621,0.3208855798283776
0.014007464051246643,0.33325591454139125
0.016666145995259285,0.3966465104412247
0.024554532021284103,0.40807462999453914
0.01770552434027195,0.33739245134395557
0.0333317369222641,0.3083183934072872
0.02526223473250866,0.30314539765918647
0.026654541492462158,0.3357801946637395
0.009397560730576515,0.3167406386071509
0.018496310338377953,0.3315692807619388
0.02572101727128029,0.337966297517766
0.03126281127333641,0.3044013539840887
0.0128769651055336,0.2989259925517407
0.042811695486307144,0.30130210682586
0.0045220511965453625,0.34829466012153
0.07051747292280197,0.3773119138492333
0.047559961676597595,0.34359197826175897
0.06144449859857559,0.3117487165299091
0.002488106954842806,0.33459571724409587
0.01891249231994152,0.34149811556051063
0.06746906042098999,0.3034577238690722
0.03621741756796837,0.2873618858201163
0.023626158013939857,0.3084063466106142
0.018771672621369362,0.30861716594669847
0.013121557421982288,0.3759850509219117
0.01574423722922802,0.38037939844550667
0.011150193400681019,0.313650009232563
0.04069564864039421,0.30015993462159085
0.009425629861652851,0.2858382468367671
0.021907836198806763,0.31370291621475427
0.009641003794968128,0.356555978347967
0.017627213150262833,0.3992996779116955
0.02716699242591858,0.3748880215398558
0.004523915704339743,0.3054197921857729
0.03073747269809246,0.32173072260159713
0.008616582490503788,0.2934557420539332
0.03502025827765465,0.3040365139534185
0.029020613059401512,0.3446151070542388
0.006417531054466963,0.378345658490946
0.017378006130456924,0.35245213616680315
0.01277964562177658,0.31790876617798436
0.05892177298665047,0.3313796986917873
0.030200211331248283,0.37738333838981586
0.03338833525776863,0.3275567561715514
0.010946541093289852,0.3191004485546888
0.025414813309907913,0.3459068782381959
0.003963564522564411,0.31337846635462163
0.024137282744050026,0.3181937839631196
0.01125872042030096,0.3455411446291012
0.0155812231823802,0.3990525563994607
0.03951559588313103,0.3507656026017535
0.034053605049848557,0.3296979716518423
0.02508292905986309,0.3207011733736311
0.013290119357407093,0.3491771244085752
0.018386593088507652,0.3611799583330259
0.022100720554590225,0.3446935603579322
0.003115422558039427,0.316765145777346
0.043510522693395615,0.3561909843932141
0.056983985006809235,0.4223957988587055
